AID50653.1,-,0039240,88946,1.2e-15,51.7,0.0,2.1e-15,51.0,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein [Bacillus phage CP-51]
AMO25912.1,-,0039240,88946,4.6e-30,98.6,0.1,1.2e-29,97.2,0.0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor sigma-B/F/G subfamily [Bacillus phage Deep Blue]
AMO25911.1,-,0039240,88946,1.8e-18,60.9,0.1,3.8e-18,59.9,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor sigma-B/F/G subfamily [Bacillus phage Deep Blue]
AMW62796.1,-,0039240,88946,2.1e-09,31.8,0.0,5.1e-09,30.6,0.0,1.6,1,0,0,1,1,1,1,sigma factor [Bacillus phage DIGNKC]
ANT41264.1,-,0039240,88946,3.1e-09,31.4,0.0,7.7e-09,30.0,0.0,1.6,2,0,0,2,2,2,1,sigma factor [Bacillus phage DirtyBetty]
AMB18752.1,-,0039240,88946,3.4e-31,102.3,0.1,8.1e-31,101.1,0.1,1.6,1,0,0,1,1,1,1,sporulation sigma factor SigF [Bacillus phage Eldridge]
AMB18751.1,-,0039240,88946,4.4e-22,72.7,0.0,9.1e-22,71.7,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Eldridge]
AHZ09937.1,-,0039240,88946,4.8e-15,50.2,0.1,9.7e-15,49.2,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Evoli]
ALA46534.1,-,0039240,88946,3e-09,31.4,0.0,7.7e-09,30.0,0.0,1.6,2,0,0,2,2,2,1,SigF-like RNA polymerase sigma factor [Bacillus phage Eyuki]
ABA42728.1,-,0039240,88946,1.6e-24,78.4,0.4,8.7e-24,76.1,0.0,2.0,2,0,0,2,2,2,1,sigma70 factor [Bacillus phage Fah]
ARQ95128.1,-,0039240,88946,6.1e-20,66.0,0.4,1.2e-19,65.1,0.1,1.6,2,0,0,2,2,2,1,SigF-like RNA polymerase sigma factor [Bacillus phage Flapjack]
ABC40488.1,-,0039240,88946,1.7e-24,78.4,0.4,9.2e-24,76.1,0.0,2.0,2,0,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus phage Gamma isolate d'Herelle]
AGY47431.1,-,0039240,88946,4.7e-30,98.7,0.0,1.3e-29,97.2,0.0,1.7,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus phage Grass]
AHZ10241.1,-,0039240,88946,2e-08,28.7,0.1,7.9e-08,26.7,0.0,1.9,2,0,0,2,2,2,1,sigF-like RNA polymerase sigma factor [Bacillus phage Hakuna]
AXQ66957.1,-,0039240,88946,2.1e-28,93.4,0.1,4e-28,92.5,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Hobo]
AXQ66958.1,-,0039240,88946,2.2e-19,64.1,0.6,5.8e-19,62.7,0.1,1.9,2,1,0,2,2,2,1,RNA polymerase subunit alpha [Bacillus phage Hobo]
AUV57859.1,-,0039240,88946,2.2e-09,31.8,0.0,5e-09,30.6,0.0,1.5,1,0,0,1,1,1,1,SigF-like RNA polymerase sigma factor [Bacillus phage HonestAbe]
AHZ10517.1,-,0039240,88946,3.5e-18,60.2,0.1,9.2e-18,58.9,0.1,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Hoody T]
ASR79696.1,-,0039240,88946,3.4e-18,60.3,0.1,9.7e-18,58.9,0.1,1.8,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Janet]
AID17799.1,-,0039240,88946,5.1e-32,104.8,0.1,1.4e-31,103.4,0.1,1.7,1,0,0,1,1,1,1,putative RNA polymerase sigma factor G [Bacillus phage JBP901]
AID17798.1,-,0039240,88946,1.8e-19,64.0,0.3,4.4e-19,62.8,0.1,1.7,2,0,0,2,2,2,1,putative RNA polymerase sigma-70 factor [Bacillus phage JBP901]
AMW61625.1,-,0039240,88946,5.6e-19,62.9,0.1,1.3e-18,61.7,0.1,1.5,1,0,0,1,1,1,1,sigma factor [Bacillus phage Juglone]
AXQ67115.1,-,0039240,88946,4.8e-15,50.2,0.1,9.7e-15,49.2,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase [Bacillus phage Kamfam]
ANU79852.1,-,0039240,88946,4.5e-08,27.6,0.1,2e-07,25.5,0.0,1.9,2,0,0,2,2,2,1,sigma factor [Bacillus phage Kida]
AXQ67819.1,-,0039240,88946,9.6e-28,91.2,0.1,1.8e-27,90.4,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Kioshi]
AXQ67820.1,-,0039240,88946,2.7e-19,63.8,0.8,6.1e-19,62.7,0.1,1.9,2,1,0,2,2,2,1,RNA polymerase subunit alpha [Bacillus phage Kioshi]
AIW03238.1,-,0039240,88946,1.6e-29,96.9,0.1,3.1e-29,96.0,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Mater]
AHZ10802.1,-,0039240,88946,1.4e-09,32.4,0.1,3.4e-09,31.2,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Megatron]
AIW03563.1,-,0039240,88946,1.5e-31,103.4,0.3,6.5e-31,101.4,0.1,2.1,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Moonbeam]
AIW03562.1,-,0039240,88946,2.2e-23,76.9,0.0,3.8e-23,76.2,0.0,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Moonbeam]
ARW58471.1,-,0039240,88946,2.6e-24,77.9,0.2,3.5e-23,74.3,0.0,2.1,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor [Bacillus phage Negev_SA]
AMW63747.1,-,0039240,88946,1.5e-09,32.3,0.1,3.8e-09,31.1,0.0,1.6,2,0,0,2,2,2,1,sigma factor [Bacillus phage Nemo]
AMW61377.1,-,0039240,88946,3.2e-09,31.3,0.1,8.2e-09,30.0,0.0,1.7,2,0,0,2,2,2,1,sigma factor [Bacillus phage Nigalana]
AMW63445.1,-,0039240,88946,4.4e-08,27.6,0.1,2e-07,25.5,0.0,1.9,2,0,0,2,2,2,1,sigma factor [Bacillus phage NotTheCreek]
AXQ67439.1,-,0039240,88946,1.5e-09,32.3,0.1,3.7e-09,31.1,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage OmnioDeoPrimus]
ASR79669.1,-,0039240,88946,4.8e-15,50.2,0.1,9.6e-15,49.2,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage OTooleKemple52]
AGY47966.1,-,0039240,88946,1.1e-11,36.8,0.1,3e-11,35.3,0.0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor [Bacillus phage Page]
AJK28111.1,-,0039240,88946,8.9e-13,40.3,0.0,2.1e-12,39.1,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Palmer]
AIW03680.1,-,0039240,88946,1.6e-12,39.5,0.0,3.2e-12,38.5,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Pascal]
AKQ07465.1,-,0039240,88946,8.3e-13,40.4,0.0,2.1e-12,39.1,0.0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Pavlov]
ALA07697.1,-,0039240,88946,5.1e-30,98.4,0.2,1.5e-29,96.9,0.2,1.7,1,0,0,1,1,1,1,putative RNA polymerase sigma 28 subunit SigF [Bacillus phage PBC6]
ALA07698.1,-,0039240,88946,2.5e-27,89.6,0.0,4.3e-27,88.9,0.0,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage PBC6]
ANT40183.1,-,0039240,88946,2e-21,68.8,0.8,2.2e-20,65.4,0.2,2.2,2,1,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus phage PfEFR-4]
ANT40413.1,-,0039240,88946,2.1e-21,68.8,0.8,2.3e-20,65.4,0.2,2.2,2,1,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus phage PfEFR-5]
ALN97362.1,-,0039240,88946,1.7e-07,23.4,0.3,2e-06,20.0,0.0,2.0,2,0,0,2,2,2,1,sigma-70 [Bacillus phage phi4I1]
AGB62713.1,-,0039240,88946,1.3e-14,48.2,0.0,7.1e-14,45.9,0.0,1.9,2,0,0,2,2,2,1,putative RNA polymerase sigma factor SigF 2 [Bacillus phage phiAGATE]
AGB62714.1,-,0039240,88946,6.2e-12,39.6,0.0,1.1e-11,38.7,0.0,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma factor SigF 1 [Bacillus phage phiAGATE]
BAN59653.1,-,0039240,88946,1.9e-28,93.3,0.1,5.3e-28,91.8,0.0,1.7,2,0,0,2,2,2,1,putative sigma factor [Bacillus phage phiNIT1]
QDH49502.1,-,0039240,88946,4.4e-08,27.6,0.1,2e-07,25.5,0.0,1.9,2,0,0,2,2,2,1,sigma factor [Bacillus phage Phireball]
AEV89274.1,-,0039240,88946,1.8e-07,23.1,0.3,3.1e-06,19.1,0.0,2.1,2,0,0,2,2,2,2,RNA-polymerase sigma-factor [Bacillus phage phIS3501]
AMW62240.1,-,0039240,88946,5.5e-19,62.9,0.1,1.3e-18,61.7,0.1,1.5,1,0,0,1,1,1,1,sigma factor [Bacillus phage Phrodo]
ANY29316.1,-,0039240,88946,8.6e-32,104.2,0.1,1.9e-31,103.1,0.1,1.6,1,0,0,1,1,1,1,putative RNA polymerase sigma factor G [Bacillus phage PK16]
ANY29315.1,-,0039240,88946,1.2e-17,58.2,0.3,3.6e-17,56.8,0.0,1.8,3,0,0,3,3,3,1,putative RNA polymerase sigma-70 factor [Bacillus phage PK16]
AGY48284.1,-,0039240,88946,8.5e-13,40.3,0.0,2e-12,39.1,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor [Bacillus phage Pony]
AIW03731.1,-,0039240,88946,9.4e-13,40.3,0.1,2.2e-12,39.1,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Pookie]
AGY48061.1,-,0039240,88946,8.2e-13,40.4,0.0,2.1e-12,39.1,0.0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma-70 region 2 [Bacillus phage poppyseed]
ASR78475.1,-,0039240,88946,2.2e-08,28.6,0.1,9e-08,26.6,0.0,1.9,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage PPIsBest]
AOZ62114.1,-,0039240,88946,8.6e-28,91.5,0.1,1.3e-27,90.9,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase sigma 28 subunit [Bacillus phage QCM8]
AOZ62117.1,-,0039240,88946,2.8e-19,63.9,0.1,1.4e-18,61.6,0.1,2.1,2,0,0,2,2,2,1,RNA polymerase sigma 28 subunit [Bacillus phage QCM8]
AIF72077.1,-,0039240,88946,5.6e-19,62.9,0.1,1.3e-18,61.7,0.1,1.5,1,0,0,1,1,1,1,sigF-like RNA polymerase [Bacillus phage Riley]
AXF41881.1,-,0039240,88946,8.2e-10,32.7,0.0,1.9e-09,31.5,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Saddex]
AMW63146.1,-,0039240,88946,2.2e-08,28.6,0.1,9e-08,26.6,0.0,1.9,2,0,0,2,2,2,1,sigma factor [Bacillus phage SageFayge]
ANH50776.1,-,0039240,88946,1.4e-09,32.4,0.0,2.9e-09,31.4,0.0,1.5,1,0,0,1,1,1,1,SigF-like RNA polymerase sigma factor [Bacillus phage SalinJah]
AOZ62476.1,-,0039240,88946,3e-09,31.3,0.0,7.2e-09,30.1,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage SBP8a]
AGR46970.1,-,0039240,88946,2.3e-15,50.8,0.1,5e-15,49.7,0.0,1.6,2,0,0,2,2,2,1,RNA Polymerase sigma-E factor [Bacillus phage Shanette]
AGY48388.1,-,0039240,88946,3.5e-23,75.2,0.3,3.5e-23,75.2,0.3,2.9,3,0,0,3,3,3,1,RNA polymerase sigma factor [Bacillus phage Slash]
AGY48356.1,-,0039240,88946,2e-08,27.3,0.1,7.5e-08,25.4,0.0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor SigB [Bacillus phage Slash]
ANI24840.1,-,0039240,88946,1.4e-09,32.4,0.1,3.4e-09,31.2,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Smudge]
BAK52932.1,-,0039240,88946,7e-21,68.8,0.4,1.9e-20,67.4,0.1,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage SP-10]
AGY48597.1,-,0039240,88946,6e-20,66.0,0.4,1.2e-19,65.1,0.1,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Spock]
AKA61526.1,-,0039240,88946,2.4e-22,72.5,0.3,2.4e-22,72.5,0.3,2.3,2,1,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stahl]
AKA61495.1,-,0039240,88946,3.2e-08,26.6,0.1,1.3e-07,24.7,0.0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stahl]
AGY48783.1,-,0039240,88946,2.4e-22,72.5,3.7,2.5e-22,72.5,0.3,2.6,2,1,1,3,3,3,1,RNA polymerase sigma 70 factor [Bacillus phage Staley]
AGY48752.1,-,0039240,88946,2e-08,27.3,0.1,7.6e-08,25.4,0.0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Staley]
AKC02726.1,-,0039240,88946,4.9e-23,74.7,3.1,7.3e-23,74.2,0.1,2.7,2,1,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stills]
AKC02694.1,-,0039240,88946,4.8e-10,32.5,0.0,1.3e-09,31.2,0.0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stills]
ASZ75934.1,-,0039240,88946,5.4e-19,62.9,0.1,1.3e-18,61.7,0.1,1.5,1,0,0,1,1,1,1,SigF-like RNA polymerase sigma factor [Bacillus phage Taffo16]
ARW58411.1,-,0039240,88946,4.9e-24,77.1,0.1,3.7e-23,74.3,0.0,2.0,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor [Bacillus phage Tavor_SA]
QLF85884.1,-,0039240,88946,9.5e-10,32.4,0.0,2.1e-09,31.3,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Tomato]
AGT13480.1,-,0039240,88946,5.5e-19,62.9,0.1,1.3e-18,61.7,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase, SigF-like [Bacillus phage Troll]
ALA13223.1,-,0039240,88946,1.7e-29,96.9,0.2,4.7e-29,95.4,0.2,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage TsarBomba]
ALA13222.1,-,0039240,88946,4.7e-26,85.7,0.0,8.4e-26,84.8,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage TsarBomba]
AFQ96418.1,-,0039240,88946,7.9e-28,91.4,0.1,1.5e-27,90.5,0.1,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma factor G [Bacillus phage vB_BceM_Bc431v3]
AFQ96417.1,-,0039240,88946,1.7e-18,61.1,0.2,4.5e-18,59.7,0.0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor, sigma-B/F/G subfamily [Bacillus phage vB_BceM_Bc431v3]
ALV83472.1,-,0039240,88946,1.7e-21,69.0,0.6,1.6e-20,65.8,0.1,2.1,2,0,0,2,2,2,1,DNA-directed RNA polymerase sigma-70 factor [Bacillus phage vB_BceS-MY192]
QDP42999.1,-,0039240,88946,1.3e-25,84.3,0.0,3.2e-25,83.0,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BmeM-Goe8]
QDP42942.1,-,0039240,88946,1e-13,45.6,0.0,2.2e-13,44.5,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BmeM-Goe8]
QEG13663.1,-,0039240,88946,1.9e-29,96.7,0.2,4.8e-29,95.4,0.2,1.6,1,0,0,1,1,1,1,putative RNA polymerase sigma factor [Bacillus phage vB_BspM_MarvelLand]
QEG13664.1,-,0039240,88946,2.7e-27,89.6,0.0,4.7e-27,88.9,0.0,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage vB_BspM_MarvelLand]
QMV48586.1,-,0039240,88946,1.4e-12,41.7,0.0,2.3e-12,41.1,0.0,1.3,1,0,0,1,1,1,1,putative RNA polymerase sigma-70-like protein [Bacillus phage vB_BsuM-Goe10]
APZ82294.1,-,0039240,88946,1.8e-12,41.4,0.2,3.1e-12,40.7,0.2,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BsuM-Goe2]
APZ82618.1,-,0039240,88946,1.9e-19,64.2,0.0,4.4e-19,63.0,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BsuM-Goe3]
QMV48360.1,-,0039240,88946,8.6e-14,45.7,0.3,1.4e-13,45.0,0.3,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma-70-like protein [Bacillus phage vB_BsuM-Goe9]
AZF89309.1,-,0039240,88946,1.7e-18,61.3,0.1,4.9e-18,59.8,0.1,1.8,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BthM-Goe5]
QDP43462.1,-,0039240,88946,5.3e-24,76.7,0.0,1.1e-23,75.7,0.0,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacillus phage vB_BthS-HD29phi]
QDP43184.1,-,0039240,88946,5.6e-19,62.7,0.0,1.2e-18,61.6,0.0,1.5,1,0,0,1,1,1,1,putative RNA polymerase sigma-70 [Bacillus phage vB_BveM-Goe7]
AMW61966.1,-,0039240,88946,3.8e-18,60.2,0.1,1e-17,58.9,0.1,1.7,1,0,0,1,1,1,1,sigma factor [Bacillus phage Vinny]
ADH03291.1,-,0039240,88946,5.4e-09,30.4,0.0,1.2e-08,29.3,0.0,1.5,1,0,0,1,1,1,1,gp145 [Bacillus phage W.Ph.]
QKE56338.1,-,0039240,88946,6.2e-22,72.2,0.0,1.4e-21,71.0,0.0,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage YungSlug]
ASR79140.1,-,0039240,88946,1.5e-09,32.3,0.1,3.8e-09,31.1,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Zainny]
AMW62487.1,-,0039240,88946,2.2e-09,31.8,0.0,5.1e-09,30.6,0.0,1.5,1,0,0,1,1,1,1,sigma factor [Bacillus phage Zuko]
ALO79609.1,-,0039240,88946,2.2e-28,93.4,0.1,4.1e-28,92.5,0.1,1.4,1,0,0,1,1,1,1,sigma70 protein [Bacillus virus BM15]
ALO79610.1,-,0039240,88946,2.2e-19,64.1,0.6,5.9e-19,62.7,0.1,1.9,2,1,0,2,2,2,1,RNA polymerase sigma factor [Bacillus virus BM15]
AEO93340.1,-,0039240,88946,1.7e-16,56.0,0.2,4.4e-16,54.7,0.1,1.7,2,0,0,2,2,2,1,gp69 [Bacillus virus G]
ACI90961.1,-,0039240,88946,1.2e-12,41.9,0.1,2e-12,41.1,0.1,1.4,1,0,0,1,1,1,1,gp2.21 [Bacillus virus SPO1]
ABC40436.1,-,0039240,88946,1.7e-24,78.4,0.4,9.2e-24,76.1,0.0,2.0,2,0,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus virus Wbeta]
AAL96802.1,-,0039240,88946,2.9e-13,41.9,0.6,5.1e-13,41.1,0.2,1.5,2,0,0,2,2,2,1,putative sigma factor [Clostridium phage phi3626]
ADL40362.1,-,0039240,88946,7.7e-13,41.3,0.0,1.2e-12,40.7,0.0,1.3,1,0,0,1,1,1,1,putative RNA polymerase sigma factor [Clostridium phage phiCTP1]
AGH27928.1,-,0039240,88946,3.1e-16,51.5,0.0,5.5e-16,50.7,0.0,1.3,1,0,0,1,1,1,1,putative sporulation sigma factor [Clostridium phage vB_CpeS-CP51]
QFG05192.1,-,0041987,88659,4.1e-14,43.9,0.0,9.2e-14,42.8,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage 019DV002]
QFG05277.1,-,0041987,88659,4.1e-14,43.9,0.0,9.2e-14,42.8,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage 019DV004]
QFR56516.1,-,0041987,88659,4.4e-14,43.8,0.0,9.2e-14,42.8,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage 056SW001B]
QNI20405.1,-,0041987,88659,3.3e-11,34.7,0.0,8.6e-11,33.4,0.0,1.7,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor [Bacillus phage 1_ICo-2020]
QNI20391.1,-,0041987,88659,1.3e-06,20.4,0.0,2.1e-06,19.8,0.0,1.4,1,0,0,1,1,1,1,transcriptional reulatory protein [Bacillus phage 1_ICo-2020]
QFG05890.1,-,0041987,88659,4e-14,43.9,0.0,8.9e-14,42.8,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage 276BB001]
QFG05971.1,-,0041987,88659,4e-14,43.9,0.0,8.9e-14,42.8,0.0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage 280BB001]
ASR78944.1,-,0041987,88659,1.6e-14,46.9,0.0,2.2e-08,27.8,0.0,2.9,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage AaronPhadgers]
QDH50209.1,-,0041987,88659,1.9e-12,40.4,0.1,4.7e-08,26.7,0.0,2.8,3,0,0,3,3,3,2,sigma factor [Bacillus phage ALPS]
AVO23054.1,-,0041987,88659,4.6e-13,40.5,0.0,1e-12,39.4,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Anath]
ASU01064.1,-,0041987,88659,1.2e-12,41.0,0.1,4.7e-09,29.8,0.0,3.1,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Anthony]
AZF88386.1,-,0041987,88659,6.9e-09,27.1,0.1,1e-05,17.2,0.1,2.5,2,0,0,2,2,2,2,putative RNA polymerase sigma subunit [Bacillus phage AP631]
AZF88394.1,-,0041987,88659,7.5e-08,23.9,0.0,1.4e-07,23.0,0.0,1.5,1,0,0,1,1,1,1,hypothetical protein AP631_0049 [Bacillus phage AP631]
AMS01112.1,-,0041987,88659,4.7e-11,36.1,0.0,0.027,8.8,0.0,5.7,6,0,0,6,6,6,4,DNA binding protein [Bacillus phage AR9]
ALA13372.1,-,0041987,88659,8.7e-12,38.4,0.0,1.5e-08,28.3,0.0,2.5,2,0,0,2,2,2,2,SigF-like RNA polymerase sigma factor [Bacillus phage AvesoBmore]
AEZ65936.1,-,0041987,88659,1.3e-12,40.9,0.0,1.8e-08,28.0,0.0,2.5,3,0,0,3,3,3,2,sporulation sigma factor SigF-like protein [Bacillus phage B4]
AEW47372.1,-,0041987,88659,1.3e-12,40.9,0.0,1.7e-08,28.0,0.0,2.5,3,0,0,3,3,3,2,putative RNA polymerase sigma 28 subunit SigF [Bacillus phage B5S]
AGR46683.1,-,0041987,88659,1.2e-07,24.4,0.0,2.4e-07,23.5,0.0,1.5,1,0,0,1,1,1,1,hypothetical protein BASILISK_20 [Bacillus phage Basilisk]
AGR46630.1,-,0041987,88659,2.5e-07,23.5,0.0,8.6e-05,15.5,0.0,2.2,2,0,0,2,2,2,2,hypothetical protein BASILISK_86 [Bacillus phage Basilisk]
AEQ34342.1,-,0041987,88659,1.1e-12,41.1,0.1,4.6e-09,29.8,0.0,3.1,3,0,0,3,3,3,2,RNA polymerase sigma-F factor [Bacillus phage Bastille]
QEG04258.1,-,0041987,88659,1.4e-14,46.8,0.4,4.2e-11,35.9,0.1,3.2,3,0,0,3,3,3,2,putative RNA polymerase sigma 28 subunit [Bacillus phage BC-T25]
QEG04257.1,-,0041987,88659,8.4e-10,31.9,0.1,2.4e-08,27.3,0.0,2.4,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage BC-T25]
AXU41211.1,-,0041987,88659,6.1e-10,32.3,0.1,2.7e-08,27.2,0.1,2.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage BC01]
AXU41213.1,-,0041987,88659,4.5e-09,29.6,0.0,1.1e-08,28.4,0.0,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage BC01]
CCE73891.1,-,0041987,88659,1.9e-12,38.3,0.0,2.4e-12,38.0,0.0,1.1,1,0,0,1,1,1,1,sigma70, RNA polymerase sigma factor, positive control factor Xpf (C-terminal region) [Bacillus phage BceA1]
CCE73875.1,-,0041987,88659,1.1e-08,26.6,0.0,2.5e-08,25.5,0.0,1.6,1,0,0,1,1,1,1,sigma70, RNA polymerase sigma factor [Bacillus phage BceA1]
AUM58961.1,-,0041987,88659,2.3e-10,33.5,0.0,6.2e-10,32.2,0.0,1.7,1,0,0,1,1,1,1,DNA replication/modification protein [Bacillus phage BCP01]
AUM58962.1,-,0041987,88659,1.3e-08,28.1,0.0,4.3e-08,26.5,0.0,1.9,2,0,0,2,2,2,1,DNA replication/modification protein [Bacillus phage BCP01]
AHN66674.1,-,0041987,88659,3e-08,27.0,0.0,6.1e-08,26.0,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor, sigma-B/F/G subfamily [Bacillus phage Bcp1]
AHN66675.1,-,0041987,88659,5.2e-08,26.3,0.0,1.3e-07,25.0,0.0,1.7,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor, sigma-B/F/G subfamily [Bacillus phage Bcp1]
AQN32486.1,-,0041987,88659,1.7e-14,46.4,0.2,7.6e-13,41.3,0.1,2.8,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor SigF [Bacillus phage BCP12]
AQN32487.1,-,0041987,88659,5.9e-09,29.2,0.1,2.6e-08,27.2,0.0,2.0,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor SigG [Bacillus phage BCP12]
AEW47115.1,-,0041987,88659,1.7e-14,46.4,0.2,7.5e-13,41.3,0.1,2.8,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigF [Bacillus phage BCP78]
AEW47116.1,-,0041987,88659,5.8e-09,29.2,0.1,2.5e-08,27.2,0.0,2.0,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage BCP78]
AHJ87164.1,-,0041987,88659,1.3e-09,31.2,0.0,2.6e-09,30.3,0.0,1.5,1,0,0,1,1,1,1,putative RNA polymerase sigma factor G [Bacillus phage BCP8-2]
AHJ87158.1,-,0041987,88659,4.9e-08,26.3,0.0,0.018,9.0,0.0,3.2,3,0,0,3,3,3,3,putative HNH endonuclease [Bacillus phage BCP8-2]
AHJ87163.1,-,0041987,88659,8.1e-08,25.6,0.0,2.2e-07,24.2,0.0,1.8,1,0,0,1,1,1,1,putative RNA polymerase sigma-70 factor, sigma-B/F/G subfamily [Bacillus phage BCP8-2]
AEW47604.1,-,0041987,88659,1.7e-14,46.4,0.2,7.4e-13,41.3,0.1,2.8,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigF [Bacillus phage BCU4]
AEW47605.1,-,0041987,88659,5.7e-09,29.2,0.1,2.5e-08,27.2,0.0,2.0,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage BCU4]
ANM46154.1,-,0041987,88659,1.3e-14,47.2,0.0,3.7e-08,27.1,0.0,2.8,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Belinda]
